No.,Execution Time
8873,1.15067
8874,1.16052
8875,1.17053
8876,1.19875
8877,1.16991
8878,1.16595
8879,1.17878
8880,1.16044
8881,1.13356
8882,1.16503
8883,1.19823
8884,1.15331
8885,1.13761
8886,1.12513
8887,1.14236
8888,1.13085
8889,1.18679
8890,1.21371
8891,1.18905
8892,1.19092
8893,1.19799
8894,1.17783
8895,1.18446
8896,1.13444
8897,1.13109
8898,1.13465
8899,1.15727
8900,1.17264
8901,1.14836
8902,1.19071
8903,1.19023
8904,1.22292
8905,1.18036
8906,1.18488
8907,1.17546
8908,1.15354
8909,1.16353
8910,1.18875
8911,1.18158
8912,1.23208
8913,1.21661
8914,1.21251
8915,1.17172
8916,1.13209
8917,1.22779
8918,1.23044
8919,1.14782
8920,1.16265
8921,1.16428
8922,1.19642
8923,1.12319
8924,1.14497
8925,1.13287
8926,1.15553
8927,1.14012
8928,1.15285
8929,1.17396
8930,1.14809
8931,1.14038
8932,1.18183
8933,1.17057
8934,1.14328
8935,1.1955
8936,1.17226
8937,1.1236
8938,1.12139
8939,1.18868
8940,1.16446
8941,1.19338
8942,1.15347
8943,1.12404
8944,1.16815
8945,1.21488
8946,1.21934
8947,1.12196
8948,1.12887
8949,1.1393
8950,1.1547
8951,1.14327
8952,1.19658
8953,1.20306
8954,1.17161
8955,1.17046
8956,1.15883
8957,1.14058
8958,1.19356
8959,1.18926
8960,1.17428
8961,1.16918
8962,1.24428
8963,1.19267
8964,1.21515
8965,1.21048
8966,1.24192
8967,1.22114
8968,1.21641
8969,1.24316
8970,1.24135
8971,1.26788
8972,1.24152
8973,1.25251
8974,1.23747
8975,1.18442
8976,1.19073
8977,1.1794
8978,1.19547
8979,1.17346
8980,1.17353
8981,1.18873
8982,1.20715
8983,1.23085
8984,1.14452
8985,1.16057
8986,1.19866
8987,1.17248
8988,1.17983
8989,1.18862
8990,1.14287
8991,1.20428
8992,1.21413
8993,1.22171
8994,1.15551
8995,1.16316
8996,1.1528
8997,1.2269
8998,1.32221
8999,1.2971
9000,1.19017
9001,1.21845
9002,1.19713
9003,1.24586
9004,1.1986
9005,1.22027
9006,1.15565
9007,1.20095
9008,1.175
9009,1.20914
9010,1.30453
9011,1.28805
9012,1.19005
9013,1.15765
9014,1.24636
9015,1.25107
9016,1.23959
9017,1.1713
9018,1.15084
9019,1.17499
9020,1.16939
9021,1.1636
9022,1.17158
9023,1.19454
9024,1.19412
9025,1.22384
9026,1.20422
9027,1.18135
9028,1.22164
9029,1.20432
9030,1.17445
9031,1.17024
9032,1.18241
9033,1.22668
9034,1.17483
9035,1.16287
9036,1.21783
9037,1.23259
9038,1.2506
9039,1.2631
9040,1.216
9041,1.21572
9042,1.22525
9043,1.26477
9044,1.18667
9045,1.23846
9046,1.18484
9047,1.19877
9048,1.224
9049,1.18761
9050,1.25317
9051,1.17814
9052,1.20878
9053,1.18589
9054,1.17453
9055,1.17335
9056,1.18968
9057,1.23098
9058,1.18538
9059,1.16409
9060,1.23283
9061,1.26589
9062,1.23127
9063,1.20341
9064,1.24864
9065,1.25911
9066,1.22671
9067,1.26124
9068,1.20865
9069,1.16648
9070,1.22702
9071,1.20526
9072,1.17178
9073,1.18447
9074,1.14031
9075,1.15683
9076,1.15807
9077,1.14656
9078,1.15059
9079,1.14667
9080,1.13889
9081,1.15336
9082,1.24546
9083,1.17695
9084,1.17542
9085,1.19121
9086,1.14903
9087,1.22881
9088,1.22918
9089,1.22199
9090,1.22601
9091,1.15659
9092,1.17224
9093,1.21981
9094,1.20194
9095,1.21318
9096,1.16989
9097,1.18015
9098,1.1529
9099,1.1475
9100,1.14042
9101,1.19457
9102,1.24913
9103,1.28862
9104,1.30935
9105,1.23696
9106,1.22591
9107,1.25363
9108,1.23902
9109,1.18506
9110,1.24287
9111,1.26084
9112,1.2917
9113,1.26727
9114,1.27451
9115,1.27005
9116,1.21955
9117,1.25004
9118,1.18957
9119,1.25825
9120,1.23281
9121,1.24217
9122,1.22108
9123,1.21319
9124,1.19008
9125,1.19553
9126,1.22318
9127,1.20619
9128,1.19638
9129,1.20011
9130,1.18059
9131,1.17877
9132,1.19879
9133,1.20783
9134,1.21841
9135,1.23672
9136,1.24409
9137,1.17138
9138,1.1903
9139,1.1873
9140,1.20354
9141,1.21819
9142,1.19622
9143,1.17253
9144,1.16974
9145,1.14518
9146,1.15934
9147,1.17745
9148,1.14962
9149,1.2017
9150,1.17888
9151,1.17564
9152,1.13671
9153,1.17263
9154,1.13927
9155,1.17975
9156,1.14914
9157,1.12385
9158,1.12561
9159,1.18866
9160,1.13613
9161,1.16357
9162,1.14695
9163,1.22734
9164,1.21456
9165,1.1822
9166,1.11746
9167,1.17078
9168,1.138
9169,1.17895
9170,1.17796
9171,1.14878
9172,1.1322
9173,1.13339
9174,1.15718
9175,1.15135
9176,1.14488
9177,1.12887
9178,1.14239
9179,1.12864
9180,1.15421
9181,1.15112
9182,1.12851
9183,1.11108
9184,1.10961
9185,1.12877
9186,1.16903
9187,1.18666
9188,1.14602
9189,1.13977
9190,1.13293
9191,1.17985
9192,1.15275
9193,1.14992
9194,1.12403
9195,1.13437
9196,1.12617
9197,1.12291
9198,1.13861
9199,1.11907
9200,1.18267
9201,1.17516
9202,1.1776
9203,1.15775
9204,1.17371
9205,1.14674
9206,1.11868
9207,1.16973
9208,1.17382
9209,1.12979
9210,1.13471
9211,1.11318
9212,1.18773
9213,1.17975
9214,1.16732
9215,1.21408
9216,1.1804
9217,1.23644
9218,1.19437
9219,1.17236
9220,1.21967
9221,1.15744
9222,1.19276
9223,1.10284
9224,1.14222
9225,1.11365
9226,1.1088
9227,1.11923
9228,1.13368
9229,1.13146
9230,1.13088
9231,1.16407
9232,1.13401
9233,1.16115
9234,1.14681
9235,1.11216
9236,1.11519
9237,1.11868
9238,1.15739
9239,1.16613
9240,1.151
9241,1.14395
9242,1.13232
9243,1.19029
9244,1.14856
9245,1.13266
9246,1.17069
9247,1.15827
9248,1.16225
9249,1.16855
9250,1.1631
9251,1.13434
9252,1.20328
9253,1.15027
9254,1.14737
9255,1.10465
9256,1.13838
9257,1.11654
9258,1.13697
9259,1.11026
9260,1.11585
9261,1.17446
9262,1.14251
9263,1.13256
9264,1.16836
9265,1.2108
9266,1.23208
9267,1.15768
9268,1.21879
9269,1.21047
9270,1.18217
9271,1.13993
9272,1.13388
9273,1.12752
9274,1.18452
9275,1.13327
9276,1.13175
9277,1.19654
9278,1.17701
9279,1.13284
9280,1.19762
9281,1.18764
9282,1.20351
9283,1.15323
9284,1.14401
9285,1.18378
9286,1.1153
9287,1.15954
9288,1.13723
9289,1.19131
9290,1.16576
9291,1.18499
9292,1.18593
9293,1.15861
9294,1.12665
9295,1.17415
9296,1.13008
9297,1.12039
9298,1.14648
9299,1.11434
9300,1.13979
9301,1.14742
9302,1.11868
9303,1.12171
9304,1.15463
9305,1.13839
9306,1.19868
9307,1.12819
9308,1.1261
9309,1.13649
9310,1.1228
9311,1.10635
9312,1.13777
9313,1.19749
9314,1.13233
9315,1.16425
9316,1.15964
9317,1.19092
9318,1.14332
9319,1.20248
9320,1.19223
9321,1.19008
9322,1.17379
9323,1.14407
9324,1.19185
9325,1.18539
9326,1.22106
9327,1.13202
9328,1.10667
9329,1.12785
9330,1.15473
9331,1.15428
9332,1.12949
9333,1.12801
9334,1.15129
9335,1.18446
9336,1.14418
9337,1.16903
9338,1.10508
9339,1.11043
9340,1.13168
9341,1.11528
9342,1.11762
9343,1.10837
9344,1.11976
9345,1.18803
9346,1.15227
9347,1.11329
9348,1.15643
9349,1.11087
9350,1.15921
9351,1.12529
9352,1.12755
9353,1.11983
9354,1.14357
9355,1.14579
9356,1.16842
9357,1.17867
9358,1.13776
9359,1.15372
9360,1.10688
9361,1.10401
9362,1.1477
9363,1.12662
9364,1.12315
9365,1.12788
9366,1.13836
9367,1.10749
9368,1.16929
9369,1.15796
9370,1.17918
9371,1.14431
9372,1.13422
9373,1.18127
9374,1.12882
9375,1.1078
9376,1.12204
9377,1.1662
9378,1.18321
9379,1.19083
9380,1.13096
9381,1.14744
9382,1.13959
9383,1.28277
9384,1.15098
9385,1.11794
9386,1.13541
9387,1.11652
9388,1.14963
9389,1.15676
9390,1.136
9391,1.13974
9392,1.12714
9393,1.12896
9394,1.11123
9395,1.11419
9396,1.11708
9397,1.1372
9398,1.11103
9399,1.13674
9400,1.1349
9401,1.15572
9402,1.14415
9403,1.11891
9404,1.12194
9405,1.11383
9406,1.12028
9407,1.14152
9408,1.19334
9409,1.17745
9410,1.12863
9411,1.23188
9412,1.19972
9413,1.14422
9414,1.11848
9415,1.13068
9416,1.15369
9417,1.12256
9418,1.11409
9419,1.12015
9420,1.11172
9421,1.15774
9422,1.14377
9423,1.17842
9424,1.19864
9425,1.18488
9426,1.12703
9427,1.14149
9428,1.13967
9429,1.17177
9430,1.18127
9431,1.15098
9432,1.16948
9433,1.1419
9434,1.16992
9435,1.18648
9436,1.15316
9437,1.18168
9438,1.17703
9439,1.17117
9440,1.17846
9441,1.11364
9442,1.13768
9443,1.11785
9444,1.10319
9445,1.15434
9446,1.11203
9447,1.19876
9448,1.22686
9449,1.19009
9450,1.20975
9451,1.2164
9452,1.23509
9453,1.18648
9454,1.20667
9455,1.18346
9456,1.20646
9457,1.20926
9458,1.21667
9459,1.21291
9460,1.18868
9461,1.27059
9462,1.22511
9463,1.21155
9464,1.16904
9465,1.18691
9466,1.15749
9467,1.16838
9468,1.17203
9469,1.16724
9470,1.22358
9471,1.22491
9472,1.23626
9473,1.2678
9474,1.24513
9475,1.24229
9476,1.18946
9477,1.18991
9478,1.1246
9479,1.17909
9480,1.17313
9481,1.14151
9482,1.19619
9483,1.17683
9484,1.1868
9485,1.17081
9486,1.14413
9487,1.14019
9488,1.12371
9489,1.14714
9490,1.12658
9491,1.17214
9492,1.15438
9493,1.1884
9494,1.12399
9495,1.22377
9496,1.1403
9497,1.16474
9498,1.1289
9499,1.21279
9500,1.14367
9501,1.18525
9502,1.16461
9503,1.16743
9504,1.13675
9505,1.13004
9506,1.12649
9507,1.13379
9508,1.12605
9509,1.16946
9510,1.14031
9511,1.18741
9512,1.18525
9513,1.16933
9514,1.12289
9515,1.15173
9516,1.13109
9517,1.17316
9518,1.11765
9519,1.12364
9520,1.11784
9521,1.1522
9522,1.17478
9523,1.17872
9524,1.16486
9525,1.13927
9526,1.13221
9527,1.15498
9528,1.17718
9529,1.12043
9530,1.15183
9531,1.14122
9532,1.13528
9533,1.14698
9534,1.20232
9535,1.12965
9536,1.1287
9537,1.11167
9538,1.15349
9539,1.1226
9540,1.19181
9541,1.11966
9542,1.18219
9543,1.12483
9544,1.1339
9545,1.15454
9546,1.12733
9547,1.15441
9548,1.13231
9549,1.17107
9550,1.13285
9551,1.11382
9552,1.1243
9553,1.17767
9554,1.18288
9555,1.17873
9556,1.13181
9557,1.12652
9558,1.14867
9559,1.19066
9560,1.18349
9561,1.16103
9562,1.19368
9563,1.17444
9564,1.18079
9565,1.18474
9566,1.1434
9567,1.13391
9568,1.13457
9569,1.13916
9570,1.12724
9571,1.14193
9572,1.14133
9573,1.1156
9574,1.14527
9575,1.12939
9576,1.23361
9577,1.22394
9578,1.22886
9579,1.20733
9580,1.23176
9581,1.22029
9582,1.22563
9583,1.19697
9584,1.27665
9585,1.27134
9586,1.29003
9587,1.21778
9588,1.19573
9589,1.19129
9590,1.28938
9591,1.23267
9592,1.28984
9593,1.21107
9594,1.22624
9595,1.29876
9596,1.19196
9597,1.20569
9598,1.13052
9599,1.19655
9600,1.14811
9601,1.19667
9602,1.18096
9603,1.21083
9604,1.20312
9605,1.17116
9606,1.21047
9607,1.21534
9608,1.22798
9609,1.20935
9610,1.24297
9611,1.28563
9612,1.20985
9613,1.28616
9614,1.27575
9615,1.21494
9616,1.22025
9617,1.20366
9618,1.15778
9619,1.23314
9620,1.16212
9621,1.25469
9622,1.26555
9623,1.22442
9624,1.19301
9625,1.21436
9626,1.20468
9627,1.15566
9628,1.20788
9629,1.19737
9630,1.13846
9631,1.15709
9632,1.11995
9633,1.1293
9634,1.12837
9635,1.15268
9636,1.14693
9637,1.12919
9638,1.16478
9639,1.16751
9640,1.18519
9641,1.12127
9642,1.14673
9643,1.1416
9644,1.13781
9645,1.13285
9646,1.18292
9647,1.10837
9648,1.21708
9649,1.13486
9650,1.12334
9651,1.12202
9652,1.12759
9653,1.16628
9654,1.11969
9655,1.16672
9656,1.14794
9657,1.12152
9658,1.12377
9659,1.09547
9660,1.14223
9661,1.19602
9662,1.20158
9663,1.21997
9664,1.14974
9665,1.14422
9666,1.14215
9667,1.15926
9668,1.14747
9669,1.13666
9670,1.121
9671,1.16173
9672,1.11276
9673,1.1244
9674,1.16787
9675,1.12047
9676,1.12266
9677,1.14706
9678,1.13638
9679,1.12905
9680,1.16029
9681,1.16031
9682,1.10512
9683,1.11977
9684,1.18245
9685,1.10277
9686,1.11909
9687,1.11752
9688,1.11832
9689,1.11422
9690,1.11671
9691,1.14949
9692,1.14281
9693,1.13094
9694,1.17759
9695,1.12101
9696,1.10722
9697,1.12868
9698,1.11704
9699,1.11186
9700,1.13356
9701,1.14519
9702,1.16148
9703,1.11692
9704,1.10846
9705,1.1284
9706,1.1051
9707,1.1405
9708,1.10837
9709,1.11766
9710,1.13457
9711,1.10072
9712,1.11246
9713,1.10829
9714,1.1318
9715,1.14893
9716,1.15762
9717,1.11638
9718,1.13878
9719,1.16357
9720,1.14032
9721,1.1302
9722,1.14652
9723,1.12408
9724,1.11249
9725,1.14892
9726,1.131
9727,1.13581
9728,1.1471
9729,1.13602
9730,1.12261
9731,1.1116
9732,1.12873
9733,1.14884
9734,1.17902
9735,1.13765
9736,1.10359
9737,1.1189
9738,1.12299
9739,1.13417
9740,1.13567
9741,1.11554
9742,1.11793
9743,1.11785
9744,1.13977
9745,1.16352
9746,1.13142
9747,1.11267
9748,1.15126
9749,1.10958
9750,1.13313
9751,1.09254
9752,1.11985
9753,1.12823
9754,1.14547
9755,1.11436
9756,1.10485
9757,1.10859
9758,1.10299
9759,1.09852
9760,1.11995
9761,1.11542
9762,1.11425
9763,1.11536
9764,1.10573
9765,1.10782
9766,1.10473
9767,1.09963
9768,1.10916
9769,1.10374
9770,1.10115
9771,1.11932
9772,1.13952
9773,1.11543
9774,1.13756
9775,1.17293
9776,1.14083
9777,1.11508
9778,1.09764
9779,1.10991
9780,1.14367
9781,1.12734
9782,1.12448
9783,1.13823
9784,1.18775
9785,1.16683
9786,1.11981
9787,1.15415
9788,1.16085
9789,1.09319
9790,1.17651
9791,1.11347
9792,1.09929
9793,1.14
9794,1.11891
9795,1.11246
9796,1.17078
9797,1.12302
9798,1.12494
9799,1.1453
9800,1.14552
9801,1.11756
9802,1.12017
9803,1.11738
9804,1.13039
9805,1.14614
9806,1.12771
9807,1.13541
9808,1.10879
9809,1.11784
9810,1.14659
9811,1.15291
9812,1.14783
9813,1.11895
9814,1.0996
9815,1.10165
9816,1.11362
9817,1.14173
9818,1.1217
9819,1.09753
9820,1.12041
9821,1.121
9822,1.12095
9823,1.11527
9824,1.13043
9825,1.10833
9826,1.1206
9827,1.13905
9828,1.11611
9829,1.18061
9830,1.15777
9831,1.12619
9832,1.10804
9833,1.14269
9834,1.11714
9835,1.10699
9836,1.13316
9837,1.17038
9838,1.15204
9839,1.13021
9840,1.15993
9841,1.19476
9842,1.11803
9843,1.14666
9844,1.14196
9845,1.19861
9846,1.13357
9847,1.14005
9848,1.14879
9849,1.1753
9850,1.11952
9851,1.13579
9852,1.19847
9853,1.18094
9854,1.17708
9855,1.12325
9856,1.17394
9857,1.14824
9858,1.17614
9859,1.16324
9860,1.14666
9861,1.1473
9862,1.16502
9863,1.17822
9864,1.13943
9865,1.19027
9866,1.17116
9867,1.20161
9868,1.18139
9869,1.21532
9870,1.1849
9871,1.19684
9872,1.20343
9873,1.24722
9874,1.28318
9875,1.26592
9876,1.24304
9877,1.26178
9878,1.26519
9879,1.31878
9880,1.23424
9881,1.35175
9882,1.30884
9883,1.33216
9884,1.32383
9885,1.26677
9886,1.30634
9887,1.27519
9888,1.2912
9889,1.27852
9890,1.27935
9891,1.32504
9892,1.29703
9893,1.29799
9894,1.34687
9895,1.29959
9896,1.29698
9897,1.31971
9898,1.28513
9899,1.26827
9900,1.28912
9901,1.26569
9902,1.33782
9903,1.29755
9904,1.28189
9905,1.30173
9906,1.27431
9907,1.26938
9908,1.22554
9909,1.23259
9910,1.21996
9911,1.26057
9912,1.24142
9913,1.272
9914,1.3042
9915,1.25503
9916,1.28548
9917,1.28532
9918,1.27892
9919,1.3262
9920,1.28956
9921,1.24185
9922,1.27895
9923,1.26341
9924,1.31037
9925,1.24697
9926,1.26126
9927,1.29719
9928,1.31084
9929,1.22088
9930,1.21425
9931,1.18478
9932,1.23666
9933,1.2404
9934,1.2237
9935,1.22231
9936,1.30984
9937,1.22987
9938,1.25831
9939,1.21178
9940,1.22985
9941,1.17483
9942,1.22548
9943,1.19757
9944,1.19325
9945,1.18953
9946,1.23192
9947,1.15739
9948,1.13756
9949,1.18499
9950,1.12695
9951,1.13077
9952,1.2036
9953,1.18753
9954,1.16824
9955,1.17483
9956,1.1838
9957,1.144
9958,1.13267
9959,1.1277
9960,1.15763
9961,1.1235
9962,1.16423
9963,1.1933
9964,1.13286
9965,1.14115
9966,1.12413
9967,1.21766
9968,1.12618
9969,1.17049
9970,1.16436
9971,1.20813
9972,1.17208
9973,1.1688
9974,1.17023
9975,1.14194
9976,1.16772
9977,1.22391
9978,1.19504
9979,1.26687
9980,1.24644
9981,1.28017
9982,1.22111
9983,1.26902
9984,1.25879
9985,1.29089
9986,1.2592
9987,1.28189
9988,1.26349
9989,1.30201
9990,1.21651
9991,1.19801
9992,1.22969
9993,1.17596
9994,1.19978
9995,1.1985
9996,1.24083
9997,1.17493
9998,1.25071
9999,1.23818
